Wall time,Step,Value
1600910384.87166,0,72.01144409179688
1600910389.343794,1,-171.00364685058594
1600910398.7238145,2,206.72434997558594
1600910403.6189165,3,34.55706787109375
1600910413.4477339,4,144.36326599121094
1600910419.3011076,5,24.32199478149414
1600910425.908367,6,19.981033325195312
1600910432.0891643,7,44.64453125
1600910441.0000567,8,102.46195220947266
1600910451.3076265,9,339.537841796875
1600910459.5196962,10,193.06263732910156
1600910468.1867163,11,219.67686462402344
1600910478.081863,12,197.6650390625
1600910488.0789309,13,269.56170654296875
1600910498.1569924,14,236.10459899902344
1600910506.7237892,15,140.40994262695312
1600910516.9213598,16,170.39273071289062
1600910527.0380647,17,284.302001953125
1600910535.066132,18,113.73330688476562
1600910545.3354044,19,202.01724243164062
1600910555.7892332,20,351.1314697265625
1600910565.4428947,21,158.92881774902344
1600910575.8340158,22,360.18304443359375
1600910584.5881057,23,129.8597869873047
1600910589.6790648,24,67.33516693115234
1600910599.8391001,25,213.2660675048828
1600910610.068171,26,244.16651916503906
1600910620.1590862,27,206.03909301757812
1600910629.5852866,28,225.87533569335938
1600910639.6969082,29,319.17633056640625
1600910650.839184,30,223.7309112548828
1600910658.4658244,31,119.09922790527344
1600910670.9323025,32,185.95907592773438
1600910682.671835,33,199.77919006347656
1600910688.798051,34,10.136561393737793
1600910701.2132776,35,296.686767578125
1600910713.678148,36,180.77200317382812
1600910725.5799017,37,229.84909057617188
1600910735.0495021,38,230.3154296875
1600910740.506856,39,75.4370346069336
1600910750.7162704,40,277.0400085449219
1600910761.0942564,41,281.400634765625
1600910771.4003274,42,282.0830993652344
1600910780.1239212,43,200.1776580810547
1600910790.6470914,44,247.65586853027344
1600910801.092337,45,234.3883056640625
1600910811.5321934,46,182.57986450195312
1600910821.9963052,47,281.54986572265625
1600910832.340404,48,264.5697326660156
1600910842.6257045,49,300.84967041015625
1600910852.94608,50,256.845458984375
1600910863.543673,51,268.0742492675781
1600910875.245405,52,243.16946411132812
1600910881.5966897,53,-124.3620834350586
1600910894.3542392,54,318.4703063964844
1600910906.5602598,55,306.84710693359375
1600910915.5770757,56,179.67039489746094
1600910926.0894868,57,240.73109436035156
1600910937.1239552,58,365.879150390625
1600910946.362924,59,196.23585510253906
1600910954.3649602,60,150.81507873535156
1600910964.8024964,61,280.6650695800781
1600910970.1628373,62,99.16107940673828
1600910980.6875474,63,336.2359619140625
1600910985.927109,64,-3.0179147720336914
1600910995.508519,65,206.50889587402344
1600911006.204015,66,296.41864013671875
1600911016.88877,67,355.2994079589844
1600911027.7125502,68,266.0447082519531
1600911033.0718362,69,68.3226318359375
1600911043.7647758,70,264.725341796875
1600911054.335551,71,311.28662109375
1600911059.5299656,72,50.354156494140625
1600911070.0461435,73,248.39312744140625
1600911080.482165,74,280.1849670410156
1600911091.0715387,75,279.8304443359375
1600911096.2752247,76,-43.15858459472656
1600911107.097189,77,317.0584411621094
1600911117.854818,78,311.1187744140625
1600911128.703024,79,323.5284729003906
1600911139.4962037,80,321.3722229003906
1600911150.4095426,81,375.601318359375
1600911161.1895018,82,327.2181396484375
1600911166.3876915,83,91.4448471069336
1600911176.8484013,84,307.59490966796875
1600911187.375542,85,344.59344482421875
1600911197.8908136,86,362.9811706542969
1600911208.4551842,87,363.1143493652344
1600911219.3135965,88,320.04510498046875
1600911230.743591,89,378.0681457519531
1600911241.7651064,90,313.7878112792969
1600911252.417442,91,330.6896667480469
1600911262.8776867,92,304.26123046875
1600911273.5365472,93,359.892578125
1600911281.424035,94,167.7511749267578
1600911291.8985455,95,242.40472412109375
1600911300.8157835,96,211.75753784179688
1600911311.3564794,97,298.30108642578125
1600911322.0842695,98,224.9763946533203
1600911331.9204092,99,226.2323760986328
1600911339.820687,100,177.72422790527344
1600911349.2316713,101,167.49571228027344
1600911359.8969522,102,210.90008544921875
1600911368.8137834,103,195.40476989746094
1600911379.361327,104,220.1221160888672
1600911389.2552917,105,195.0247802734375
1600911397.2028608,106,164.3728485107422
1600911406.7976341,107,197.4768524169922
1600911415.8868046,108,209.2550506591797
1600911426.6686583,109,307.456787109375
1600911437.5319245,110,252.91571044921875
1600911442.900193,111,18.680601119995117
1600911453.7481327,112,331.87713623046875
1600911464.560987,113,295.3516540527344
1600911475.4077802,114,286.3229064941406
1600911480.7885523,115,78.71546936035156
1600911491.4768674,116,320.9131164550781
1600911502.056299,117,335.1800842285156
1600911512.6269574,118,324.1427917480469
1600911523.175208,119,295.5317687988281
1600911530.7414584,120,176.39109802246094
1600911541.4364867,121,281.4880676269531
1600911552.1044025,122,278.2361755371094
1600911559.149318,123,97.13819122314453
1600911569.9582243,124,280.953369140625
1600911580.7039502,125,319.4993591308594
1600911586.0210626,126,58.469783782958984
1600911594.2822065,127,179.60008239746094
1600911602.149462,128,129.79714965820312
1600911612.6511893,129,356.643798828125
1600911623.276081,130,341.9458923339844
1600911633.8474753,131,340.9058532714844
1600911639.207659,132,39.15933609008789
1600911647.8069744,133,188.93174743652344
1600911658.614272,134,338.9646911621094
1600911667.174227,135,195.8936767578125
1600911677.890756,136,367.7597961425781
1600911688.5970333,137,358.42242431640625
1600911694.6569824,138,72.70809936523438
1600911705.3058414,139,323.4200744628906
1600911715.95662,140,364.6075134277344
1600911726.6807015,141,369.9934387207031
1600911737.2508445,142,352.6953125
1600911748.1237118,143,297.7176818847656
1600911758.97188,144,343.0687561035156
1600911769.950131,145,354.83544921875
1600911780.793675,146,348.83856201171875
1600911791.5621357,147,365.6016845703125
1600911802.3590252,148,358.628662109375
1600911813.0669,149,325.7839660644531
1600911823.7505996,150,358.7313232421875
1600911834.557301,151,328.982421875
1600911845.297234,152,347.0553894042969
1600911856.2370343,153,358.3725891113281
1600911867.26428,154,355.8416442871094
1600911872.778573,155,35.3442497253418
1600911883.7728062,156,339.00628662109375
1600911894.6767435,157,326.7197265625
1600911905.6270213,158,304.7391662597656
1600911916.5395758,159,351.09796142578125
1600911923.8735769,160,165.09974670410156
1600911929.3195162,161,73.52641296386719
1600911937.7204907,162,199.7414093017578
1600911948.52069,163,354.6103515625
1600911959.4869304,164,387.38330078125
1600911970.5822966,165,320.63385009765625
1600911981.7411017,166,366.7673034667969
1600911992.8547502,167,311.3370361328125
1600912003.7886763,168,347.8721008300781
1600912014.853662,169,318.8125
1600912022.0102885,170,110.0552978515625
1600912032.9914863,171,379.10321044921875
1600912044.0993593,172,311.98828125
1600912055.249648,173,325.6175842285156
1600912066.5637991,174,343.46881103515625
1600912077.7107668,175,357.4483337402344
1600912083.3113642,176,27.94917869567871
1600912094.3605404,177,306.3409118652344
1600912105.5160282,178,350.8481140136719
1600912116.7086267,179,317.0138854980469
1600912127.9954937,180,360.31005859375
1600912139.3196304,181,348.9870910644531
1600912150.6850784,182,353.39093017578125
1600912162.1066453,183,353.2484436035156
1600912173.5882115,184,370.9251708984375
1600912181.8504868,185,151.42764282226562
1600912193.211938,186,385.2918701171875
1600912204.597313,187,308.53631591796875
1600912216.0344083,188,368.0406799316406
1600912223.8124993,189,124.34336853027344
1600912235.377963,190,342.7486267089844
1600912246.9494336,191,362.6151123046875
1600912258.5102417,192,315.8285827636719
1600912270.2622426,193,386.4058837890625
1600912281.8660917,194,356.9309997558594
1600912287.7412026,195,19.85478401184082
1600912293.5400643,196,59.02090835571289
1600912305.3164575,197,360.6316223144531
1600912317.0268152,198,351.5372314453125
1600912328.7596393,199,358.59295654296875
1600912340.5098984,200,337.8451232910156
1600912352.2039084,201,312.69830322265625
1600912358.11051,202,91.56087493896484
1600912369.7604752,203,318.081787109375
1600912381.414419,204,294.6295471191406
1600912393.2039905,205,360.28277587890625
1600912404.9008727,206,300.6927185058594
1600912416.6363103,207,367.49969482421875
1600912428.4504843,208,288.8038330078125
1600912440.3314028,209,320.8066711425781
1600912452.4087052,210,302.4106750488281
1600912464.3852909,211,347.5946350097656
1600912476.4152381,212,336.71026611328125
1600912488.4064586,213,365.5640563964844
1600912500.3416831,214,378.5868835449219
1600912512.269297,215,389.25640869140625
1600912524.3403907,216,352.65740966796875
1600912536.3964305,217,340.6799621582031
1600912548.6868458,218,369.79278564453125
1600912560.729245,219,371.9705810546875
1600912572.8933005,220,363.64984130859375
1600912585.361958,221,327.440185546875
1600912599.9452853,222,355.8775634765625
1600912613.472674,223,344.4856872558594
1600912625.6046703,224,321.8348083496094
1600912637.9032326,225,370.8102111816406
1600912650.0625825,226,350.6788330078125
1600912662.292318,227,352.7430419921875
1600912674.3787549,228,342.21044921875
1600912686.5041595,229,384.4351501464844
1600912692.5155292,230,59.692771911621094
1600912704.5561273,231,374.4136962890625
1600912716.769386,232,362.46942138671875
1600912728.956391,233,345.06988525390625
1600912741.1603346,234,363.11639404296875
1600912753.4552672,235,369.97149658203125
1600912765.5640051,236,358.59417724609375
1600912777.7009199,237,320.5588073730469
1600912789.8114164,238,352.86895751953125
1600912801.9986951,239,307.1238708496094
1600912814.483496,240,343.025634765625
1600912826.9290853,241,346.60467529296875
1600912839.3499746,242,345.312255859375
1600912851.8164485,243,337.2003479003906
1600912864.242836,244,342.1947021484375
1600912876.6333406,245,358.5909423828125
1600912882.8114347,246,83.5115966796875
1600912895.1024501,247,335.7142639160156
1600912901.2975872,248,33.27391052246094
1600912913.714132,249,374.4376220703125
1600912913.7554832,250,1.0
